Year_x,College Code_x,College Name_x,Branch Code_x,Branch Name_x,OC_x,BC_x,BCM_x,MBC_x,SC_x,SCA_x,ST_x,OCRank_x,BCRank_x,BCMRank_x,MBCRank_x,SCRank_x,SCARank_x,STRank_x,Year_y,College Code_y,College Name_y,Branch Code_y,Branch Name_y,OC_y,BC_y,BCM_y,MBC_y,SC_y,SCA_y,ST_y,OCRank_y,BCRank_y,BCMRank_y,MBCRank_y,SCRank_y,SCARank_y,STRank_y
2017,1014,"UNIVERSITY COLLEGE OF ENGINEERING, TINDIVANAM,IYYANTHOPE (POST) , MELPAKKAM (VILLAGE),VILLUPURAM DIST, PIN - 604001.",XC,4,100.25,90.25,134905,134905,134905,134905,134905,128859,133059,134905,134905,134905,134905,134905,2018,1014,"UNIVERSITY COLLEGE OF ENGINEERING, TINDIVANAM,IYYANTHOPE (POST) , MELPAKKAM (VILLAGE),VILLUPURAM DIST, PIN - 604001.",XC,4,122.25,134905,134905,134905,134905,134905,134905,78726,134905,134905,134905,134905,134905,134905
2017,1014,"UNIVERSITY COLLEGE OF ENGINEERING, TINDIVANAM,IYYANTHOPE (POST) , MELPAKKAM (VILLAGE),VILLUPURAM DIST, PIN - 604001.",CS,5,173.5,167,156,168.25,161.25,164.5,139.25,44378,54437,70603,52617,63035,58367,93101,2018,1014,"UNIVERSITY COLLEGE OF ENGINEERING, TINDIVANAM,IYYANTHOPE (POST) , MELPAKKAM (VILLAGE),VILLUPURAM DIST, PIN - 604001.",CS,5,162,145,120.25,143,132.75,134905,97.5,42134,58434,80284,60303,69696,134905,96295
2017,1014,"UNIVERSITY COLLEGE OF ENGINEERING, TINDIVANAM,IYYANTHOPE (POST) , MELPAKKAM (VILLAGE),VILLUPURAM DIST, PIN - 604001.",EC,9,180.25,172.5,160.25,172.75,161.75,118,134905,33818,46187,64432,45666,62157,116297,134905,2018,1014,"UNIVERSITY COLLEGE OF ENGINEERING, TINDIVANAM,IYYANTHOPE (POST) , MELPAKKAM (VILLAGE),VILLUPURAM DIST, PIN - 604001.",EC,9,165.5,140.25,111.5,152.25,115.75,122,134905,38571,62982,87215,51589,83864,78855,134905
2017,1014,"UNIVERSITY COLLEGE OF ENGINEERING, TINDIVANAM,IYYANTHOPE (POST) , MELPAKKAM (VILLAGE),VILLUPURAM DIST, PIN - 604001.",IT,33,162.5,155.75,151,157,152.75,113.75,134905,61066,70827,77573,69248,75387,119927,134905,2018,1014,"UNIVERSITY COLLEGE OF ENGINEERING, TINDIVANAM,IYYANTHOPE (POST) , MELPAKKAM (VILLAGE),VILLUPURAM DIST, PIN - 604001.",IT,33,157.25,136.75,109,146.75,118.75,127.5,134905,46850,66010,89019,56932,81629,74280,134905
2017,1015,"UNIVERSITY COLLEGE OF ENGINEERING, ARNI,ARNI TO DEVIKAPURAM ROAD, THATCHUR, ARNI,THIRUVANNAMALAI DIST, PIN - 632326.",CS,5,169.75,162,143.75,163,151,99.5,131,50291,61839,87651,60587,77830,129289,103008,2018,1015,"UNIVERSITY COLLEGE OF ENGINEERING, ARNI,ARNI TO DEVIKAPURAM ROAD, THATCHUR, ARNI,THIRUVANNAMALAI DIST, PIN - 632326.",CS,5,165,151.25,108,141.25,115.25,134905,118,39077,52485,89843,62040,84399,134905,82199
2017,1015,"UNIVERSITY COLLEGE OF ENGINEERING, ARNI,ARNI TO DEVIKAPURAM ROAD, THATCHUR, ARNI,THIRUVANNAMALAI DIST, PIN - 632326.",EE,7,175.25,168,142.25,171.25,150,128.75,135,41601,53127,89400,47956,79067,105594,98460,2018,1015,"UNIVERSITY COLLEGE OF ENGINEERING, ARNI,ARNI TO DEVIKAPURAM ROAD, THATCHUR, ARNI,THIRUVANNAMALAI DIST, PIN - 632326.",EE,7,156.75,126,134905,129,115,134905,138.75,47270,75628,134905,73089,84563,134905,64331
2017,1015,"UNIVERSITY COLLEGE OF ENGINEERING, ARNI,ARNI TO DEVIKAPURAM ROAD, THATCHUR, ARNI,THIRUVANNAMALAI DIST, PIN - 632326.",EC,9,182.25,173.25,105.5,173.25,151.75,153,155,30412,44746.5,125709,44821,76527,74881,71895,2018,1015,"UNIVERSITY COLLEGE OF ENGINEERING, ARNI,ARNI TO DEVIKAPURAM ROAD, THATCHUR, ARNI,THIRUVANNAMALAI DIST, PIN - 632326.",EC,9,152.25,141.5,113.75,131,97.5,105.25,94,51681,61638,85435,71222,96291,91711,98253
2017,1015,"UNIVERSITY COLLEGE OF ENGINEERING, ARNI,ARNI TO DEVIKAPURAM ROAD, THATCHUR, ARNI,THIRUVANNAMALAI DIST, PIN - 632326.",ME,15,177,171.25,164.75,172,158.5,127.25,134905,39104,47981,57936,46797,66942,107085,134905,2018,1015,"UNIVERSITY COLLEGE OF ENGINEERING, ARNI,ARNI TO DEVIKAPURAM ROAD, THATCHUR, ARNI,THIRUVANNAMALAI DIST, PIN - 632326.",ME,15,154.75,138,137,143.75,119,137.75,134905,49182,65080,65765,59683,81394,65219,134905
2017,1015,"UNIVERSITY COLLEGE OF ENGINEERING, ARNI,ARNI TO DEVIKAPURAM ROAD, THATCHUR, ARNI,THIRUVANNAMALAI DIST, PIN - 632326.",XM,16,109.75,108,134905,95.5,85.5,134905,134905,122927,124186,134905,131182,134173,134905,134905,2018,1015,"UNIVERSITY COLLEGE OF ENGINEERING, ARNI,ARNI TO DEVIKAPURAM ROAD, THATCHUR, ARNI,THIRUVANNAMALAI DIST, PIN - 632326.",XM,16,86.75,134905,134905,134905,134905,134905,134905,101203,134905,134905,134905,134905,134905,134905
2017,1026,"UNIVERSITY COLLEGE OF ENGINEERING, KANCHIPURAM,NH-4, CHENNAI BANGALORE HIGHWAY, PONNERIKKARAI,KANCHEEPURAM DIST, PIN - 631552.",CS,5,187.25,183,178.75,179.5,165.25,174,140.75,21830,28980,36112,35044,57283,43488,91458,2018,1026,"UNIVERSITY COLLEGE OF ENGINEERING, KANCHIPURAM,NH-4, CHENNAI BANGALORE HIGHWAY, PONNERIKKARAI,KANCHEEPURAM DIST, PIN - 631552.",CS,5,181.5,174,175,172.25,158.25,167,109.25,21107,29688,28702.5,31651,45749,36892,88881
2017,1026,"UNIVERSITY COLLEGE OF ENGINEERING, KANCHIPURAM,NH-4, CHENNAI BANGALORE HIGHWAY, PONNERIKKARAI,KANCHEEPURAM DIST, PIN - 631552.",EE,7,184.5,180.5,166.75,178.5,164.75,146.5,134905,26361,33083,54968,36645,57935,83942,134905,2018,1026,"UNIVERSITY COLLEGE OF ENGINEERING, KANCHIPURAM,NH-4, CHENNAI BANGALORE HIGHWAY, PONNERIKKARAI,KANCHEEPURAM DIST, PIN - 631552.",EE,7,169.5,159.25,131.75,158.25,144.5,136,134905,34429,44902,70659,45897,58907,66754,134905
2017,1026,"UNIVERSITY COLLEGE OF ENGINEERING, KANCHIPURAM,NH-4, CHENNAI BANGALORE HIGHWAY, PONNERIKKARAI,KANCHEEPURAM DIST, PIN - 631552.",EC,9,189.5,187.5,169.75,184.25,167,143.75,134905,17533,21489,50382,26775,54584,87523,134905,2018,1026,"UNIVERSITY COLLEGE OF ENGINEERING, KANCHIPURAM,NH-4, CHENNAI BANGALORE HIGHWAY, PONNERIKKARAI,KANCHEEPURAM DIST, PIN - 631552.",EC,9,180.25,175,175.25,170.75,157.25,134905,134905,22747,28744,28368,33053,46871,134905,134905
2017,1026,"UNIVERSITY COLLEGE OF ENGINEERING, KANCHIPURAM,NH-4, CHENNAI BANGALORE HIGHWAY, PONNERIKKARAI,KANCHEEPURAM DIST, PIN - 631552.",ME,15,187.25,181.25,180,180,164.5,172,142.5,21765,31869,34213,33995,58107,46882,88989,2018,1026,"UNIVERSITY COLLEGE OF ENGINEERING, KANCHIPURAM,NH-4, CHENNAI BANGALORE HIGHWAY, PONNERIKKARAI,KANCHEEPURAM DIST, PIN - 631552.",ME,15,174.25,165,164,159.5,149,108,133.75,29436,38998,40027,44613,54761,89744,68709
2017,1101,"AALIM MUHAMMED SALEGH COLLEGE OF ENGINEERING,NIZARA EDUCATIONAL CAMPUS,,THIRUVALLUR DIST, PIN - 600055.",CE,3,138.5,137.25,138,134905,127.25,134905,134905,94034,95787,94913,134905,107220,134905,134905,2018,1101,"AALIM MUHAMMED SALEGH COLLEGE OF ENGINEERING,NIZARA EDUCATIONAL CAMPUS,,THIRUVALLUR DIST, PIN - 600055.",CE,3,123.25,134905,120.75,134905,134905,134905,134905,77769,134905,79946,134905,134905,134905,134905
2017,1101,"AALIM MUHAMMED SALEGH COLLEGE OF ENGINEERING,NIZARA EDUCATIONAL CAMPUS,,THIRUVALLUR DIST, PIN - 600055.",CS,5,125.5,86.25,120.25,123,105.5,134905,134905,109063,134009,114226,111478,125797,134905,134905,2018,1101,"AALIM MUHAMMED SALEGH COLLEGE OF ENGINEERING,NIZARA EDUCATIONAL CAMPUS,,THIRUVALLUR DIST, PIN - 600055.",CS,5,132,92.5,128,85.5,108.25,134905,134905,70270,98954,73779,101646,89583,134905,134905
2017,1101,"AALIM MUHAMMED SALEGH COLLEGE OF ENGINEERING,NIZARA EDUCATIONAL CAMPUS,,THIRUVALLUR DIST, PIN - 600055.",EE,7,142.75,134905,142.5,122.5,134905,134905,134905,88664,134905,89169,111988,134905,134905,134905,2018,1101,"AALIM MUHAMMED SALEGH COLLEGE OF ENGINEERING,NIZARA EDUCATIONAL CAMPUS,,THIRUVALLUR DIST, PIN - 600055.",EE,7,98.25,134905,134905,134905,134905,134905,134905,95870,134905,134905,134905,134905,134905,134905
2017,1101,"AALIM MUHAMMED SALEGH COLLEGE OF ENGINEERING,NIZARA EDUCATIONAL CAMPUS,,THIRUVALLUR DIST, PIN - 600055.",EC,9,109.25,97.5,106,134905,106.5,134905,134905,123197,130234,125458,134905,125059,134905,134905,2018,1101,"AALIM MUHAMMED SALEGH COLLEGE OF ENGINEERING,NIZARA EDUCATIONAL CAMPUS,,THIRUVALLUR DIST, PIN - 600055.",EC,9,96.75,134905,134905,134905,134905,134905,134905,96807,134905,134905,134905,134905,134905,134905
2017,1101,"AALIM MUHAMMED SALEGH COLLEGE OF ENGINEERING,NIZARA EDUCATIONAL CAMPUS,,THIRUVALLUR DIST, PIN - 600055.",ME,15,167.5,90,164.5,116.75,115.75,134905,134905,53755,133108,58166,117255,118321,134905,134905,2018,1101,"AALIM MUHAMMED SALEGH COLLEGE OF ENGINEERING,NIZARA EDUCATIONAL CAMPUS,,THIRUVALLUR DIST, PIN - 600055.",ME,15,136,113.75,130.5,108,105.75,134905,134905,66596,85451,71751,89827,91332,134905,134905
2017,1101,"AALIM MUHAMMED SALEGH COLLEGE OF ENGINEERING,NIZARA EDUCATIONAL CAMPUS,,THIRUVALLUR DIST, PIN - 600055.",IT,33,96.5,134905,134905,134905,134905,134905,134905,130698,134905,134905,134905,134905,134905,134905,2018,1101,"AALIM MUHAMMED SALEGH COLLEGE OF ENGINEERING,NIZARA EDUCATIONAL CAMPUS,,THIRUVALLUR DIST, PIN - 600055.",IT,33,103.75,134905,134905,134905,134905,134905,134905,92670,134905,134905,134905,134905,134905,134905
2017,1106,"JAYA ENGINEERING COLLEGE,C.T.H.ROAD, PRAKASH NAGAR, NEAR AVADI,THIRUVALLUR DIST, PIN - 602024.",CS,5,134.5,95,91.5,89.25,134905,134905,134905,98903,131411,132714,133391,134905,134905,134905,2018,1106,"JAYA ENGINEERING COLLEGE,C.T.H.ROAD, PRAKASH NAGAR, NEAR AVADI,THIRUVALLUR DIST, PIN - 602024.",CS,5,89,86.5,134905,134905,80.5,134905,134905,100434,101311,134905,134905,102859,134905,134905
2017,1106,"JAYA ENGINEERING COLLEGE,C.T.H.ROAD, PRAKASH NAGAR, NEAR AVADI,THIRUVALLUR DIST, PIN - 602024.",EE,7,117.75,134905,134905,134905,134905,134905,134905,116366,134905,134905,134905,134905,134905,134905,2018,1106,"JAYA ENGINEERING COLLEGE,C.T.H.ROAD, PRAKASH NAGAR, NEAR AVADI,THIRUVALLUR DIST, PIN - 602024.",EE,7,87,134905,134905,134905,134905,134905,134905,101121,134905,134905,134905,134905,134905,134905
2017,1106,"JAYA ENGINEERING COLLEGE,C.T.H.ROAD, PRAKASH NAGAR, NEAR AVADI,THIRUVALLUR DIST, PIN - 602024.",EC,9,126,88,134905,94.75,120.5,124.25,134905,108348,133661,134905,131462,113896,110319,134905,2018,1106,"JAYA ENGINEERING COLLEGE,C.T.H.ROAD, PRAKASH NAGAR, NEAR AVADI,THIRUVALLUR DIST, PIN - 602024.",EC,9,105,134905,134905,134905,134905,134905,134905,91842.5,134905,134905,134905,134905,134905,134905
2017,1106,"JAYA ENGINEERING COLLEGE,C.T.H.ROAD, PRAKASH NAGAR, NEAR AVADI,THIRUVALLUR DIST, PIN - 602024.",ME,15,149.5,143.5,134905,108.25,99.5,134905,134905,79719,87726,134905,124036,129238,134905,134905,2018,1106,"JAYA ENGINEERING COLLEGE,C.T.H.ROAD, PRAKASH NAGAR, NEAR AVADI,THIRUVALLUR DIST, PIN - 602024.",ME,15,109.25,88,134905,104.75,79.75,134905,134905,88803,100771,134905,91927.5,103019,134905,134905
2017,1106,"JAYA ENGINEERING COLLEGE,C.T.H.ROAD, PRAKASH NAGAR, NEAR AVADI,THIRUVALLUR DIST, PIN - 602024.",TX,29,137.75,104,134.5,96.5,134905,134905,134905,95194,126668,99093.5,130751,134905,134905,134905,2018,1106,"JAYA ENGINEERING COLLEGE,C.T.H.ROAD, PRAKASH NAGAR, NEAR AVADI,THIRUVALLUR DIST, PIN - 602024.",TX,29,98.75,134905,134905,134905,134905,134905,134905,95685,134905,134905,134905,134905,134905,134905
2017,1106,"JAYA ENGINEERING COLLEGE,C.T.H.ROAD, PRAKASH NAGAR, NEAR AVADI,THIRUVALLUR DIST, PIN - 602024.",AE,30,98,134905,134905,134905,134905,134905,134905,130053,134905,134905,134905,134905,134905,134905,2018,1106,"JAYA ENGINEERING COLLEGE,C.T.H.ROAD, PRAKASH NAGAR, NEAR AVADI,THIRUVALLUR DIST, PIN - 602024.",AE,30,86.75,134905,134905,134905,134905,134905,134905,101223,134905,134905,134905,134905,134905,134905
2017,1106,"JAYA ENGINEERING COLLEGE,C.T.H.ROAD, PRAKASH NAGAR, NEAR AVADI,THIRUVALLUR DIST, PIN - 602024.",IT,33,85.75,134905,134905,134905,134905,134905,134905,134112,134905,134905,134905,134905,134905,134905,2018,1106,"JAYA ENGINEERING COLLEGE,C.T.H.ROAD, PRAKASH NAGAR, NEAR AVADI,THIRUVALLUR DIST, PIN - 602024.",IT,33,82.5,134905,134905,134905,134905,134905,134905,102410,134905,134905,134905,134905,134905,134905
2017,1106,"JAYA ENGINEERING COLLEGE,C.T.H.ROAD, PRAKASH NAGAR, NEAR AVADI,THIRUVALLUR DIST, PIN - 602024.",EI,35,96.75,134905,134905,134905,134905,134905,134905,130644,134905,134905,134905,134905,134905,134905,2018,1106,"JAYA ENGINEERING COLLEGE,C.T.H.ROAD, PRAKASH NAGAR, NEAR AVADI,THIRUVALLUR DIST, PIN - 602024.",EI,35,83,134905,134905,134905,134905,134905,134905,102272,134905,134905,134905,134905,134905,134905
2017,1110,"PRATHYUSHA ENGINEERING COLLEGE,POONAMALLEE-THIRUVALLUR RD,,THIRUVALLUR DIST, PIN - 602025.",CE,3,91.5,134905,134905,134905,134905,134905,134905,132695,134905,134905,134905,134905,134905,134905,2018,1110,"PRATHYUSHA ENGINEERING COLLEGE,POONAMALLEE-THIRUVALLUR RD,,THIRUVALLUR DIST, PIN - 602025.",CE,3,97.75,134905,134905,134905,134905,134905,134905,96229,134905,134905,134905,134905,134905,134905
2017,1110,"PRATHYUSHA ENGINEERING COLLEGE,POONAMALLEE-THIRUVALLUR RD,,THIRUVALLUR DIST, PIN - 602025.",CS,5,158.5,143.5,131.5,125.75,88.25,134905,134905,67094,87688,102444,108682,133626,134905,134905,2018,1110,"PRATHYUSHA ENGINEERING COLLEGE,POONAMALLEE-THIRUVALLUR RD,,THIRUVALLUR DIST, PIN - 602025.",CS,5,142,114,141.75,79.25,93,134905,134905,61320,85321,61436,103108,98773,134905,134905
2017,1110,"PRATHYUSHA ENGINEERING COLLEGE,POONAMALLEE-THIRUVALLUR RD,,THIRUVALLUR DIST, PIN - 602025.",EE,7,143,126.5,134905,121.5,130,134905,134905,88421,107928,134905,112810,104179,134905,134905,2018,1110,"PRATHYUSHA ENGINEERING COLLEGE,POONAMALLEE-THIRUVALLUR RD,,THIRUVALLUR DIST, PIN - 602025.",EE,7,106.25,134905,134905,134905,134905,134905,134905,91016,134905,134905,134905,134905,134905,134905
2017,1110,"PRATHYUSHA ENGINEERING COLLEGE,POONAMALLEE-THIRUVALLUR RD,,THIRUVALLUR DIST, PIN - 602025.",EC,9,154.5,145.75,124.5,125.5,109,134905,134905,72689,85007,109973,109070,123533,134905,134905,2018,1110,"PRATHYUSHA ENGINEERING COLLEGE,POONAMALLEE-THIRUVALLUR RD,,THIRUVALLUR DIST, PIN - 602025.",EC,9,121.75,101.5,134905,112.75,134905,134905,134905,79153,94072,134905,86327,134905,134905,134905
2017,1110,"PRATHYUSHA ENGINEERING COLLEGE,POONAMALLEE-THIRUVALLUR RD,,THIRUVALLUR DIST, PIN - 602025.",ME,15,148.25,133.5,134905,119.5,86.75,134905,134905,81556,100071,134905,114910,133940,134905,134905,2018,1110,"PRATHYUSHA ENGINEERING COLLEGE,POONAMALLEE-THIRUVALLUR RD,,THIRUVALLUR DIST, PIN - 602025.",ME,15,108.25,134905,134905,94.5,134905,134905,134905,89552,134905,134905,98074,134905,134905,134905
2017,1110,"PRATHYUSHA ENGINEERING COLLEGE,POONAMALLEE-THIRUVALLUR RD,,THIRUVALLUR DIST, PIN - 602025.",BT,39,181,177.25,178.5,171.5,156.75,134905,134905,32188,38418,36334,47526,69373,134905,134905,2018,1110,"PRATHYUSHA ENGINEERING COLLEGE,POONAMALLEE-THIRUVALLUR RD,,THIRUVALLUR DIST, PIN - 602025.",BT,39,160.5,136.25,142,127.75,129.25,134905,134905,43487.25,66414,61278,73994,72782,134905,134905
2017,1112,"R.M.D. ENGINEERING COLLEGE,R.S.M. NAGAR, G.N.T.ROAD,,THIRUVALLUR DIST, PIN - 601206.",CS,5,192.5,190,182.25,186,149.75,134905,134905,12063,16472,30185,23762,79378,134905,134905,2018,1112,"R.M.D. ENGINEERING COLLEGE,R.S.M. NAGAR, G.N.T.ROAD,,THIRUVALLUR DIST, PIN - 601206.",CS,5,187.75,184.75,180.75,181.25,140.25,125.75,134905,13451,17262,21977,21398,62969,75744,134905
2017,1112,"R.M.D. ENGINEERING COLLEGE,R.S.M. NAGAR, G.N.T.ROAD,,THIRUVALLUR DIST, PIN - 601206.",EE,7,189.5,187.5,183,184,156.5,134905,156,17811,21536,29024,27416,69881,134905,70560,2018,1112,"R.M.D. ENGINEERING COLLEGE,R.S.M. NAGAR, G.N.T.ROAD,,THIRUVALLUR DIST, PIN - 601206.",EE,7,176.25,167.5,150.5,163.75,118.5,134905,134905,27151,36530,53406,40220,81702,134905,134905
2017,1112,"R.M.D. ENGINEERING COLLEGE,R.S.M. NAGAR, G.N.T.ROAD,,THIRUVALLUR DIST, PIN - 601206.",EC,9,192.75,190.75,183,186.25,166.75,142.75,134905,11375,15039,28872,23709,54886,88789,134905,2018,1112,"R.M.D. ENGINEERING COLLEGE,R.S.M. NAGAR, G.N.T.ROAD,,THIRUVALLUR DIST, PIN - 601206.",EC,9,184,179.75,153,174.75,110.75,134905,94,18048,23271,50971,28989,87824,134905,98281
2017,1112,"R.M.D. ENGINEERING COLLEGE,R.S.M. NAGAR, G.N.T.ROAD,,THIRUVALLUR DIST, PIN - 601206.",IT,33,187.75,186.75,178,175,145,134905,134905,20727,22845,37455,41998,85945,134905,134905,2018,1112,"R.M.D. ENGINEERING COLLEGE,R.S.M. NAGAR, G.N.T.ROAD,,THIRUVALLUR DIST, PIN - 601206.",IT,33,182,179.5,165.75,168.5,121,134905,134905,20629,23470,38359,35474,79797,134905,134905
2017,1112,"R.M.D. ENGINEERING COLLEGE,R.S.M. NAGAR, G.N.T.ROAD,,THIRUVALLUR DIST, PIN - 601206.",EI,35,187.25,183.5,166.25,174.5,135.75,134905,134905,22018,28249,55694,42826,97565,134905,134905,2018,1112,"R.M.D. ENGINEERING COLLEGE,R.S.M. NAGAR, G.N.T.ROAD,,THIRUVALLUR DIST, PIN - 601206.",EI,35,168.75,165.5,139.75,145.5,127.75,134905,134905,35229,38556,63292,57939,73940,134905,134905
2017,1113,"R.M.K. ENGINEERING COLLEGE,R.S.M. NAGAR,,THIRUVALLUR DIST, PIN - 601206.",CE,3,186.25,182.5,173,177.75,154.5,116,135.25,23681,29920,45390,37818,72641,118082,98054,2018,1113,"R.M.K. ENGINEERING COLLEGE,R.S.M. NAGAR,,THIRUVALLUR DIST, PIN - 601206.",CE,3,168.75,149.25,133.75,142.25,118.25,134905,134905,35306,54514,68677,61140,81947,134905,134905
2017,1113,"R.M.K. ENGINEERING COLLEGE,R.S.M. NAGAR,,THIRUVALLUR DIST, PIN - 601206.",CS,5,195,193.75,189.5,189.5,169,168,134905,7228,9560,17903,17932,51233,52934,134905,2018,1113,"R.M.K. ENGINEERING COLLEGE,R.S.M. NAGAR,,THIRUVALLUR DIST, PIN - 601206.",CS,5,191.5,190,189,187,161.5,154.25,134905,8243,10447,11767,14498,42508,49687,134905
2017,1113,"R.M.K. ENGINEERING COLLEGE,R.S.M. NAGAR,,THIRUVALLUR DIST, PIN - 601206.",EE,7,193.25,191.5,184,188.75,173.75,133.25,146.5,10391,13619,27170,19157,44220,100515,83938,2018,1113,"R.M.K. ENGINEERING COLLEGE,R.S.M. NAGAR,,THIRUVALLUR DIST, PIN - 601206.",EE,7,184.5,180,173.75,176.25,150.5,98.25,134905,17496,22897,30124,27195,53189,95925,134905
2017,1113,"R.M.K. ENGINEERING COLLEGE,R.S.M. NAGAR,,THIRUVALLUR DIST, PIN - 601206.",EC,9,194.75,193.75,190.5,190.25,174,148,166.5,7786,9459,15473,15967,43808,81969,55375,2018,1113,"R.M.K. ENGINEERING COLLEGE,R.S.M. NAGAR,,THIRUVALLUR DIST, PIN - 601206.",EC,9,190.25,188.5,182,184,161,134905,135,9735,12623,20448,18198,43070,134905,67511
2017,1113,"R.M.K. ENGINEERING COLLEGE,R.S.M. NAGAR,,THIRUVALLUR DIST, PIN - 601206.",ME,15,194,192.75,189.25,190.5,179.75,140.25,134905,9036,11307,18226,15453,34577,91939,134905,2018,1113,"R.M.K. ENGINEERING COLLEGE,R.S.M. NAGAR,,THIRUVALLUR DIST, PIN - 601206.",ME,15,187.75,184.25,177.5,180.25,151.25,155.5,134905,13308,17737,25869,22745,52649,48517,134905
2017,1113,"R.M.K. ENGINEERING COLLEGE,R.S.M. NAGAR,,THIRUVALLUR DIST, PIN - 601206.",IT,33,193.5,192,188.75,186.5,159.25,187,134905,9945,12892,19100,22932,65757,22454,134905,2018,1113,"R.M.K. ENGINEERING COLLEGE,R.S.M. NAGAR,,THIRUVALLUR DIST, PIN - 601206.",IT,33,188.75,187.25,187.75,182.5,155.75,104.75,134905,11996,13969,13522,19952,48313.5,91959,134905
2017,1113,"R.M.K. ENGINEERING COLLEGE,R.S.M. NAGAR,,THIRUVALLUR DIST, PIN - 601206.",EI,35,191.75,189.25,174.75,182.5,156.5,134905,134905,13108,18044,42425,30030,69683,134905,134905,2018,1113,"R.M.K. ENGINEERING COLLEGE,R.S.M. NAGAR,,THIRUVALLUR DIST, PIN - 601206.",EI,35,177.75,169.5,162.25,165.75,127.75,134905,134905,25452,34601,41731,38281,73961,134905,134905
2017,1114,"S.A. ENGINEERING COLLEGE,POONAMALLEE-AVADI MAIN ROAD,,THIRUVALLUR DIST, PIN - 600077.",CE,3,128,93.25,113,94.25,107,134905,134905,106410,132119,120453,131704,124881,134905,134905,2018,1114,"S.A. ENGINEERING COLLEGE,POONAMALLEE-AVADI MAIN ROAD,,THIRUVALLUR DIST, PIN - 600077.",CE,3,94.75,134905,134905,134905,134905,134905,134905,97956,134905,134905,134905,134905,134905,134905
2017,1114,"S.A. ENGINEERING COLLEGE,POONAMALLEE-AVADI MAIN ROAD,,THIRUVALLUR DIST, PIN - 600077.",CS,5,163.25,153.5,150,153.25,104,134905,134905,60181,74244,78975,74488,126617,134905,134905,2018,1114,"S.A. ENGINEERING COLLEGE,POONAMALLEE-AVADI MAIN ROAD,,THIRUVALLUR DIST, PIN - 600077.",CS,5,153,140,118.25,123,103.25,134905,134905,51086,63197,81914,78087,92877,134905,134905
2017,1114,"S.A. ENGINEERING COLLEGE,POONAMALLEE-AVADI MAIN ROAD,,THIRUVALLUR DIST, PIN - 600077.",EE,7,147.75,134.25,134905,124.75,89,134905,134905,82161,99316,134905,109642,133457,134905,134905,2018,1114,"S.A. ENGINEERING COLLEGE,POONAMALLEE-AVADI MAIN ROAD,,THIRUVALLUR DIST, PIN - 600077.",EE,7,90.5,134905,134905,134905,134905,134905,134905,99834,134905,134905,134905,134905,134905,134905
2017,1114,"S.A. ENGINEERING COLLEGE,POONAMALLEE-AVADI MAIN ROAD,,THIRUVALLUR DIST, PIN - 600077.",EC,9,164.5,154.75,134.5,146,118.5,134905,134905,58309,72486,99171,84647,115816,134905,134905,2018,1114,"S.A. ENGINEERING COLLEGE,POONAMALLEE-AVADI MAIN ROAD,,THIRUVALLUR DIST, PIN - 600077.",EC,9,131.75,96.5,134905,84.75,93.5,134905,134905,70686,96959,134905,101802,98531,134905,134905
2017,1114,"S.A. ENGINEERING COLLEGE,POONAMALLEE-AVADI MAIN ROAD,,THIRUVALLUR DIST, PIN - 600077.",ME,15,156.75,150.5,144.75,146.5,114,105.75,134905,69592,78316,86158,84022,119689,125597,134905,2018,1114,"S.A. ENGINEERING COLLEGE,POONAMALLEE-AVADI MAIN ROAD,,THIRUVALLUR DIST, PIN - 600077.",ME,15,126.5,90.5,108.75,91.5,81,134905,134905,75037,99913,89269,99442,102746,134905,134905
2017,1114,"S.A. ENGINEERING COLLEGE,POONAMALLEE-AVADI MAIN ROAD,,THIRUVALLUR DIST, PIN - 600077.",IT,33,154.5,149.5,135,148.5,116.25,134905,134905,72802,79987,98604,81150,117914,134905,134905,2018,1114,"S.A. ENGINEERING COLLEGE,POONAMALLEE-AVADI MAIN ROAD,,THIRUVALLUR DIST, PIN - 600077.",IT,33,138.25,135.25,113.25,113,134905,134905,134905,64663,67404,85775,86129,134905,134905,134905
2017,1115,"SRIRAM ENGINEERING COLLEGE,PERUMALPATTU (POST) , PERUMALPATTU (VILLAGE),THIRUVALLUR DIST, PIN - 602024.",CS,5,96,134905,134905,134905,134905,134905,134905,130991,134905,134905,134905,134905,134905,134905,2018,1115,"SRIRAM ENGINEERING COLLEGE,PERUMALPATTU (POST) , PERUMALPATTU (VILLAGE),THIRUVALLUR DIST, PIN - 602024.",CS,5,78.5,134905,134905,134905,134905,134905,134905,103271,134905,134905,134905,134905,134905,134905
2017,1115,"SRIRAM ENGINEERING COLLEGE,PERUMALPATTU (POST) , PERUMALPATTU (VILLAGE),THIRUVALLUR DIST, PIN - 602024.",EE,7,99.75,134905,134905,134905,134905,134905,134905,129173,134905,134905,134905,134905,134905,134905,2018,1115,"SRIRAM ENGINEERING COLLEGE,PERUMALPATTU (POST) , PERUMALPATTU (VILLAGE),THIRUVALLUR DIST, PIN - 602024.",EE,7,87.5,134905,134905,134905,134905,134905,134905,100950,134905,134905,134905,134905,134905,134905
